ID,Time,Illuminance,instant_motion_detect,10s_motion_detect
3,2023-12-18T13:43:09,61,0,0
3,2023-12-18T13:43:19,61,0,0
3,2023-12-18T13:43:30,64,0,0
3,2023-12-18T13:43:40,56,1,1
3,2023-12-18T13:43:50,54,0,0
3,2023-12-18T13:44:00,54,0,0
3,2023-12-18T13:44:13,54,0,0
3,2023-12-18T13:44:23,54,0,0
3,2023-12-18T13:44:47,54,0,0
3,2023-12-18T13:44:58,54,0,0
3,2023-12-18T13:45:08,54,0,0
3,2023-12-18T13:45:18,54,0,0
3,2023-12-18T13:45:28,61,0,0
3,2023-12-18T13:45:38,54,0,0
3,2023-12-18T13:45:48,54,0,0
3,2023-12-18T13:45:58,54,0,0
3,2023-12-18T13:46:08,54,0,0
3,2023-12-18T13:46:19,54,0,0
3,2023-12-18T13:46:29,54,0,0
3,2023-12-18T13:46:39,61,0,0
3,2023-12-18T13:46:49,56,0,0
3,2023-12-18T13:46:59,54,0,0
3,2023-12-18T13:47:09,54,0,0
3,2023-12-18T13:47:19,54,0,0
3,2023-12-18T13:47:29,54,0,0
3,2023-12-18T13:47:39,54,0,0
3,2023-12-18T13:47:49,54,0,0
3,2023-12-18T13:48:00,54,0,0
3,2023-12-18T13:48:10,54,0,0
3,2023-12-18T13:48:20,57,0,0
3,2023-12-18T13:48:30,54,0,0
3,2023-12-18T13:48:40,54,0,0
3,2023-12-18T13:48:50,61,0,0
3,2023-12-18T13:49:00,54,0,0
3,2023-12-18T13:49:10,56,0,0
3,2023-12-18T13:49:20,61,0,0
3,2023-12-18T13:49:30,61,0,0
3,2023-12-18T13:49:41,54,0,0
3,2023-12-18T13:49:51,54,0,0
3,2023-12-18T13:50:01,54,0,0
3,2023-12-18T13:50:11,54,0,0
3,2023-12-18T13:50:21,61,0,0
3,2023-12-18T13:50:31,54,0,0
3,2023-12-18T13:50:41,54,0,0
3,2023-12-18T13:50:51,54,0,0
3,2023-12-18T13:51:01,54,0,0
3,2023-12-18T13:51:12,54,0,0
3,2023-12-18T13:51:22,54,0,0
3,2023-12-18T13:51:32,54,0,0
3,2023-12-18T13:51:42,54,0,0
3,2023-12-18T13:51:52,54,0,0
3,2023-12-18T13:52:02,54,0,0
3,2023-12-18T13:52:12,61,0,0
3,2023-12-18T13:52:22,54,0,0
3,2023-12-18T13:52:32,54,0,0
3,2023-12-18T13:52:42,54,0,0
3,2023-12-18T13:52:53,54,0,0
3,2023-12-18T13:53:03,54,0,0
3,2023-12-18T13:53:13,54,0,0
3,2023-12-18T13:53:23,67,1,1
3,2023-12-18T13:53:33,54,0,0
3,2023-12-18T13:53:43,54,0,0
3,2023-12-18T13:53:53,61,0,0
3,2023-12-18T13:54:03,54,0,0
3,2023-12-18T13:54:13,61,0,0
3,2023-12-18T13:54:24,54,0,0
3,2023-12-18T13:54:34,54,0,0
3,2023-12-18T13:54:44,61,0,0
3,2023-12-18T13:54:54,54,0,0
3,2023-12-18T13:55:04,54,0,0
3,2023-12-18T13:55:14,54,0,0
3,2023-12-18T13:55:24,54,0,0
3,2023-12-18T13:55:34,61,0,0
3,2023-12-18T13:55:44,61,0,0
3,2023-12-18T13:55:54,54,0,0
3,2023-12-18T13:56:05,61,0,0
3,2023-12-18T13:56:15,54,0,0
3,2023-12-18T13:56:25,54,0,0
3,2023-12-18T13:56:35,54,0,0
3,2023-12-18T13:56:45,54,0,0
3,2023-12-18T13:56:55,54,0,0
3,2023-12-18T13:57:05,54,0,0
3,2023-12-18T13:57:15,54,0,0
3,2023-12-18T13:57:25,54,0,0
3,2023-12-18T13:57:35,54,0,0
3,2023-12-18T13:57:45,54,0,0
3,2023-12-18T13:57:56,54,0,0
3,2023-12-18T13:58:06,54,0,0
3,2023-12-18T13:58:16,54,0,0
3,2023-12-18T13:58:26,57,1,1
3,2023-12-18T13:58:36,54,0,0
3,2023-12-18T13:58:46,54,0,0
3,2023-12-18T13:58:56,54,0,0
3,2023-12-18T13:59:06,54,0,0
3,2023-12-18T13:59:16,56,0,0
3,2023-12-18T13:59:27,54,0,0
3,2023-12-18T13:59:37,54,0,0
3,2023-12-18T13:59:47,54,0,0
3,2023-12-18T13:59:57,54,0,0
3,2023-12-18T14:00:07,61,0,0
3,2023-12-18T14:00:17,54,0,0
3,2023-12-18T14:00:27,54,0,0
3,2023-12-18T14:00:37,56,0,0
3,2023-12-18T14:00:47,54,0,0
3,2023-12-18T14:00:58,54,0,0
3,2023-12-18T14:01:08,61,0,0
3,2023-12-18T14:01:18,54,0,0
3,2023-12-18T14:01:28,54,0,0
3,2023-12-18T14:01:38,54,0,0
3,2023-12-18T14:01:48,54,0,0
3,2023-12-18T14:01:58,54,0,0
3,2023-12-18T14:02:08,54,0,0
3,2023-12-18T14:02:18,54,0,0
3,2023-12-18T14:02:28,54,0,0
3,2023-12-18T14:02:39,54,0,0
3,2023-12-18T14:02:49,54,0,0
3,2023-12-18T14:02:59,54,0,0
3,2023-12-18T14:03:09,61,0,0
3,2023-12-18T14:03:19,54,0,0
3,2023-12-18T14:03:29,54,0,0
3,2023-12-18T14:03:39,54,0,0
